Sr.No,Ib (mA),Vb(mv),T1,T2,Normalizarion 100,Inc Volt,Normalization 80,
431,635,8210,30,30,3.213511696,6340,2.731503311,97.26851506
432,635,8210,30,30,3.220984979,6340,2.737855645,97.26216277
433,635,8210,30,30,3.228458262,6350,2.744207978,97.25581048
434,635,8210,30,30,3.235931545,6350,2.750560311,97.24945819
435,640,8210,30,30,3.243404828,6350,2.756912644,97.2431059
436,635,8210,30,30,3.250878111,6350,2.763264978,97.23675361
437,630,8210,30,30,3.258351394,6350,2.769617311,97.23040132
438,635,8210,30,30,3.265824677,6350,2.775969644,97.22404902
439,635,8210,30,30,3.27329796,6350,2.782321978,97.21769673
440,635,8210,30,30,3.280771243,6350,2.788674311,97.21134444
441,635,8200,30,30,3.288244526,6350,2.795026644,97.20499215
442,630,8210,30,30,3.295717809,6350,2.801378977,97.19863986
443,635,8210,30,30,3.303191092,6360,2.807731311,97.19228757
444,635,8200,30,30,3.310664375,6360,2.814083644,97.18593528
445,630,8200,30,30,3.318137658,6360,2.820435977,97.17958299
446,635,8200,30,30,3.325610941,6360,2.826788311,97.1732307
447,630,8200,30,30,3.333084224,6360,2.833140644,97.16687841
448,635,8200,30,30,3.340557507,6360,2.839492977,97.16052612
449,635,8200,30,30,3.34803079,6360,2.84584531,97.15417383
450,635,8200,30,30,3.355504073,6370,2.852197644,97.14782154
451,635,8200,30,30,3.362977356,6370,2.858549977,97.14146925
452,640,8200,30,30,3.370450639,6370,2.86490231,97.13511696
453,635,8200,30,30,3.377923922,6370,2.871254644,97.12876467
454,640,8200,30,30,3.385397205,6370,2.877606977,97.12241238
455,640,8200,30,30,3.392870488,6370,2.88395931,97.11606009
456,635,8200,30,30,3.400343771,6370,2.890311643,97.10970779
457,630,8200,30,30,3.407817054,6370,2.896663977,97.1033555
458,635,8200,30,30,3.415290337,6370,2.90301631,97.09700321
459,630,8200,30,30,3.42276362,6370,2.909368643,97.09065092
460,630,8200,30,30,3.430236903,6380,2.915720977,97.08429863
461,635,8200,30,30,3.437710186,6380,2.92207331,97.07794634
462,635,8200,30,30,3.445183469,6380,2.928425643,97.07159405
463,630,8200,30,30,3.452656752,6380,2.934777976,97.06524176
464,635,8200,30,30,3.460130035,6380,2.94113031,97.05888947
465,635,8200,30,30,3.467603318,6380,2.947482643,97.05253718
466,640,8200,30,30,3.475076601,6380,2.953834976,97.04618489
467,640,8200,30,30,3.482549884,6380,2.960187309,97.0398326
468,630,8200,30,30,3.490023167,6380,2.966539643,97.03348031
469,635,8200,30,30,3.49749645,6380,2.972891976,97.02712802
470,630,8200,30,30,3.504969733,6380,2.979244309,97.02077573
471,630,8200,30,30,3.512443016,6380,2.985596643,97.01442344
472,635,8200,30,30,3.519916299,6390,2.991948976,97.00807115
473,635,8200,30,30,3.527389582,6390,2.998301309,97.00171886
474,630,8200,30,30,3.534862865,6390,3.004653642,96.99536656
475,640,8200,30,30,3.542336148,6390,3.011005976,96.98901427
476,640,8200,30,30,3.549809431,6390,3.017358309,96.98266198
477,640,8200,30,30,3.557282714,6390,3.023710642,96.97630969
478,640,8200,30,30,3.564755997,6390,3.030062976,96.9699574
479,640,8200,30,30,3.57222928,6390,3.036415309,96.96360511
480,635,8200,30,30,3.579702563,6390,3.042767642,96.95725282
481,635,8200,30,30,3.587175846,6390,3.049119975,96.95090053
482,635,8200,30,30,3.594649129,6400,3.055472309,96.94454824
483,635,8200,30,30,3.602122412,6400,3.061824642,96.93819595
484,640,8200,30,30,3.609595695,6400,3.068176975,96.93184366
485,635,8200,30,30,3.617068978,6400,3.074529309,96.92549137
486,635,8200,30,30,3.624542261,6400,3.080881642,96.91913908
487,640,8200,30,30,3.632015544,6400,3.087233975,96.91278679
488,635,8200,30,30,3.639488827,6400,3.093586308,96.9064345
489,635,8200,30,30,3.64696211,6400,3.099938642,96.90008221
490,635,8190,30,30,3.654435393,6400,3.106290975,96.89372992
491,630,8190,30,30,3.661908676,6400,3.112643308,96.88737762
492,635,8190,30,30,3.669381959,6400,3.118995642,96.88102533
493,635,8200,30,30,3.676855243,6400,3.125347975,96.87467304
494,635,8200,30,30,3.684328526,6410,3.131700308,96.86832075
495,630,8200,30,30,3.691801809,6410,3.138052641,96.86196846
496,640,8200,30,30,3.699275092,6410,3.144404975,96.85561617
497,640,8190,30,30,3.706748375,6410,3.150757308,96.84926388
498,635,8200,30,30,3.714221658,6410,3.157109641,96.84291159
499,635,8190,30,30,3.721694941,6410,3.163461975,96.8365593
500,640,8190,30,30,3.729168224,6410,3.169814308,96.83020701
501,635,8190,30,30,3.736641507,6410,3.176166641,96.82385472
502,635,8190,30,30,3.74411479,6410,3.182518974,96.81750243
503,635,8190,30,30,3.751588073,6420,3.188871308,96.81115014
504,635,8190,30,30,3.759061356,6420,3.195223641,96.80479785
505,635,8190,30,30,3.766534639,6420,3.201575974,96.79844556
506,635,8190,30,30,3.774007922,6420,3.207928307,96.79209327
507,635,8190,30,30,3.781481205,6420,3.214280641,96.78574098
508,635,8190,30,30,3.788954488,6420,3.220632974,96.77938869
509,640,8190,30,30,3.796427771,6420,3.226985307,96.77303639
510,635,8190,30,30,3.803901054,6420,3.233337641,96.7666841
511,635,8190,30,30,3.811374337,6420,3.239689974,96.76033181
512,640,8190,30,30,3.81884762,6420,3.246042307,96.75397952
513,640,8190,30,30,3.826320903,6420,3.25239464,96.74762723
514,640,8190,30,30,3.833794186,6420,3.258746974,96.74127494
515,630,8190,30,30,3.841267469,6430,3.265099307,96.73492265
516,635,8190,30,30,3.848740752,6430,3.27145164,96.72857036
517,635,8190,30,30,3.856214035,6430,3.277803974,96.72221807
518,635,8190,30,30,3.863687318,6430,3.284156307,96.71586578
519,630,8190,30,30,3.871160601,6430,3.29050864,96.70951349
520,635,8190,30,30,3.878633884,6430,3.296860973,96.7031612
521,635,8190,30,30,3.886107167,6430,3.303213307,96.69680891
522,635,8190,30,30,3.89358045,6430,3.30956564,96.69045662
523,630,8190,30,30,3.901053733,6430,3.315917973,96.68410433
524,635,8190,30,30,3.908527016,6430,3.322270307,96.67775204
525,635,8190,30,30,3.916000299,6430,3.32862264,96.67139975
526,635,8190,30,30,3.923473582,6430,3.334974973,96.66504746
527,635,8190,30,30,3.930946865,6430,3.341327306,96.65869516
528,635,8190,30,30,3.938420148,6440,3.34767964,96.65234287
529,635,8190,30,30,3.945893431,6440,3.354031973,96.64599058
530,630,8190,30,30,3.953366714,6440,3.360384306,96.63963829
531,635,8190,30,30,3.960839997,6440,3.36673664,96.633286
532,635,8190,30,30,3.96831328,6440,3.373088973,96.62693371
533,635,8190,30,30,3.975786563,6440,3.379441306,96.62058142
534,630,8190,30,30,3.983259846,6440,3.385793639,96.61422913
535,635,8190,30,30,3.990733129,6440,3.392145973,96.60787684
536,635,8190,30,30,3.998206412,6440,3.398498306,96.60152455
537,640,8190,30,30,4.005679695,6440,3.404850639,96.59517226
538,640,8190,30,30,4.013152978,6440,3.411202973,96.58881997
539,635,8190,30,30,4.020626261,6440,3.417555306,96.58246768
540,635,8190,30,30,4.028099544,6440,3.423907639,96.57611539
541,635,8190,30,30,4.035572827,6450,3.430259972,96.5697631
542,640,8190,30,30,4.04304611,6450,3.436612306,96.56341081
543,640,8190,30,30,4.050519393,6450,3.442964639,96.55705852
544,635,8190,30,30,4.057992676,6450,3.449316972,96.55070623
545,640,8190,30,30,4.065465959,6450,3.455669306,96.54435393
546,640,8190,30,30,4.072939242,6450,3.462021639,96.53800164
547,635,8180,30,30,4.080412525,6450,3.468373972,96.53164935
548,635,8190,30,30,4.087885808,6450,3.474726305,96.52529706
549,640,8180,30,30,4.095359091,6450,3.481078639,96.51894477
550,635,8180,30,30,4.102832374,6450,3.487430972,96.51259248
551,630,8190,30,30,4.110305657,6450,3.493783305,96.50624019
552,635,8180,30,30,4.11777894,6450,3.500135638,96.4998879
553,635,8190,30,30,4.125252223,6450,3.506487972,96.49353561
554,635,8180,30,30,4.132725506,6450,3.512840305,96.48718332
555,645,8180,30,30,4.140198789,6450,3.519192638,96.48083103
556,635,8180,30,30,4.147672072,6460,3.525544972,96.47447874
557,640,8180,30,30,4.155145355,6460,3.531897305,96.46812645
558,635,8180,30,30,4.162618638,6460,3.538249638,96.46177416
559,640,8190,30,30,4.170091921,6460,3.544601971,96.45542187
560,635,8180,30,30,4.177565204,6460,3.550954305,96.44906958
561,635,8180,30,30,4.185038487,6460,3.557306638,96.44271729
562,635,8180,30,30,4.19251177,6460,3.563658971,96.436365
563,635,8180,30,30,4.199985053,6460,3.570011305,96.4300127
564,635,8180,30,30,4.207458336,6460,3.576363638,96.42366041
565,640,8180,30,30,4.214931619,6460,3.582715971,96.41730812
566,635,8180,30,30,4.222404902,6460,3.589068304,96.41095583
567,635,8180,30,30,4.229878185,6460,3.595420638,96.40460354
568,635,8180,30,30,4.237351469,6460,3.601772971,96.39825125
569,635,8180,30,30,4.244824752,6460,3.608125304,96.39189896
570,640,8180,30,30,4.252298035,6460,3.614477638,96.38554667
571,640,8180,30,30,4.259771318,6470,3.620829971,96.37919438
572,635,8180,30,30,4.267244601,6470,3.627182304,96.37284209
573,630,8180,30,30,4.274717884,6470,3.633534637,96.3664898
574,635,8180,30,30,4.282191167,6470,3.639886971,96.36013751
575,630,8180,30,30,4.28966445,6470,3.646239304,96.35378522
576,630,8180,30,30,4.297137733,6470,3.652591637,96.34743293
577,635,8180,30,30,4.304611016,6470,3.658943971,96.34108064
578,625,8180,30,30,4.312084299,6470,3.665296304,96.33472835
579,635,8180,30,30,4.319557582,6470,3.671648637,96.32837606
580,635,8180,30,30,4.327030865,6470,3.67800097,96.32202377
581,640,8180,30,30,4.334504148,6470,3.684353304,96.31567147
582,640,8180,30,30,4.341977431,6470,3.690705637,96.30931918
583,635,8180,30,30,4.349450714,6470,3.69705797,96.30296689
584,640,8180,30,30,4.356923997,6470,3.703410304,96.2966146
585,640,8180,30,30,4.36439728,6470,3.709762637,96.29026231
586,635,8180,30,30,4.371870563,6470,3.71611497,96.28391002
587,630,8180,30,30,4.379343846,6480,3.722467303,96.27755773
588,635,8180,30,30,4.386817129,6480,3.728819637,96.27120544
589,635,8180,30,30,4.394290412,6480,3.73517197,96.26485315
590,635,8180,30,30,4.401763695,6480,3.741524303,96.25850086
591,630,8180,30,30,4.409236978,6480,3.747876636,96.25214857
592,635,8180,30,30,4.416710261,6480,3.75422897,96.24579628
593,635,8180,30,30,4.424183544,6480,3.760581303,96.23944399
594,635,8180,30,30,4.431656827,6480,3.766933636,96.2330917
595,635,8180,30,30,4.43913011,6480,3.77328597,96.22673941
596,635,8180,30,30,4.446603393,6480,3.779638303,96.22038712
597,635,8180,30,30,4.454076676,6480,3.785990636,96.21403483
598,635,8180,30,30,4.461549959,6480,3.792342969,96.20768253
599,635,8180,30,30,4.469023242,6480,3.798695303,96.20133024
600,630,8180,30,30,4.476496525,6480,3.805047636,96.19497795
601,635,8180,30,30,4.483969808,6480,3.811399969,96.18862566
602,635,8180,30,30,4.491443091,6480,3.817752303,96.18227337
603,640,8180,30,30,4.498916374,6480,3.824104636,96.17592108
604,635,8180,30,30,4.506389657,6490,3.830456969,96.16956879
605,635,8180,30,30,4.51386294,6490,3.836809302,96.1632165
606,630,8180,30,30,4.521336223,6490,3.843161636,96.15686421
607,630,8180,30,30,4.528809506,6490,3.849513969,96.15051192
608,630,8180,30,30,4.536282789,6490,3.855866302,96.14415963
609,635,8170,30,30,4.543756072,6490,3.862218636,96.13780734
610,635,8180,30,30,4.551229355,6490,3.868570969,96.13145505
611,635,8180,30,30,4.558702638,6490,3.874923302,96.12510276
612,635,8180,30,30,4.566175921,6490,3.881275635,96.11875047
613,635,8180,30,30,4.573649204,6490,3.887627969,96.11239818
614,635,8170,30,30,4.581122487,6490,3.893980302,96.10604589
615,640,8170,30,30,4.58859577,6490,3.900332635,96.0996936
616,635,8170,30,30,4.596069053,6490,3.906684969,96.0933413
617,635,8170,30,30,4.603542336,6490,3.913037302,96.08698901
618,640,8170,30,30,4.611015619,6490,3.919389635,96.08063672
619,630,8170,30,30,4.618488902,6490,3.925741968,96.07428443
620,630,8170,30,30,4.625962185,6490,3.932094302,96.06793214
621,630,8170,30,30,4.633435468,6490,3.938446635,96.06157985
622,635,8170,30,30,4.640908751,6490,3.944798968,96.05522756
623,635,8170,30,30,4.648382034,6490,3.951151302,96.04887527
624,635,8170,30,30,4.655855317,6490,3.957503635,96.04252298
625,635,8170,30,30,4.6633286,6500,3.963855968,96.03617069
626,635,8170,30,30,4.670801883,6500,3.970208301,96.0298184
627,635,8170,30,30,4.678275166,6500,3.976560635,96.02346611
628,635,8170,30,30,4.685748449,6500,3.982912968,96.01711382
629,635,8170,30,30,4.693221732,6500,3.989265301,96.01076153
630,640,8170,30,30,4.700695015,6500,3.995617634,96.00440924
631,635,8170,30,30,4.708168298,6500,4.001969968,95.99805695
632,635,8170,30,30,4.715641581,6500,4.008322301,95.99170466
633,635,8170,30,30,4.723114864,6500,4.014674634,95.98535237
634,635,8170,30,30,4.730588147,6500,4.021026968,95.97900007
635,635,8170,30,30,4.73806143,6500,4.027379301,95.97264778
636,635,8170,30,30,4.745534713,6500,4.033731634,95.96629549
637,635,8170,30,30,4.753007996,6500,4.040083967,95.9599432
638,640,8170,30,30,4.760481279,6500,4.046436301,95.95359091
639,635,8170,30,30,4.767954562,6500,4.052788634,95.94723862
640,635,8170,30,30,4.775427845,6500,4.059140967,95.94088633
641,635,8170,30,30,4.782901128,6500,4.065493301,95.93453404
642,635,8170,30,30,4.790374411,6500,4.071845634,95.92818175
643,635,8170,30,30,4.797847694,6500,4.078197967,95.92182946
644,635,8170,30,30,4.805320978,6510,4.0845503,95.91547717
645,635,8170,30,30,4.812794261,6510,4.090902634,95.90912488
646,635,8170,30,30,4.820267544,6510,4.097254967,95.90277259
647,635,8170,30,30,4.827740827,6510,4.1036073,95.8964203
648,630,8170,30,30,4.83521411,6510,4.109959634,95.89006801
649,630,8170,30,30,4.842687393,6510,4.116311967,95.88371572
650,635,8170,30,30,4.850160676,6510,4.1226643,95.87736343
651,635,8170,30,30,4.857633959,6510,4.129016633,95.87101114
652,635,8170,30,30,4.865107242,6510,4.135368967,95.86465884
653,640,8170,30,30,4.872580525,6510,4.1417213,95.85830655
654,635,8170,30,30,4.880053808,6510,4.148073633,95.85195426
655,635,8170,30,30,4.887527091,6510,4.154425967,95.84560197
656,635,8170,30,30,4.895000374,6510,4.1607783,95.83924968
657,640,8170,30,30,4.902473657,6510,4.167130633,95.83289739
658,635,8170,30,30,4.90994694,6510,4.173482966,95.8265451
659,635,8170,30,30,4.917420223,6510,4.1798353,95.82019281
660,635,8170,30,30,4.924893506,6510,4.186187633,95.81384052
661,635,8170,30,30,4.932366789,6510,4.192539966,95.80748823
662,630,8170,30,30,4.939840072,6510,4.1988923,95.80113594
663,635,8170,30,30,4.947313355,6510,4.205244633,95.79478365
664,635,8170,30,30,4.954786638,6510,4.211596966,95.78843136
665,640,8170,30,30,4.962259921,6510,4.217949299,95.78207907
666,635,8170,30,30,4.969733204,6520,4.224301633,95.77572678
667,635,8170,30,30,4.977206487,6520,4.230653966,95.76937449
668,640,8170,30,30,4.98467977,6520,4.237006299,95.7630222
669,635,8170,30,30,4.992153053,6520,4.243358632,95.75666991
670,635,8170,30,30,4.999626336,6520,4.249710966,95.75031761
671,635,8170,30,30,5.007099619,6520,4.256063299,95.74396532
672,635,8170,30,30,5.014572902,6520,4.262415632,95.73761303
673,630,8170,30,30,5.022046185,6520,4.268767966,95.73126074
674,635,8170,30,30,5.029519468,6520,4.275120299,95.72490845
675,635,8170,30,30,5.036992751,6520,4.281472632,95.71855616
676,630,8170,30,30,5.044466034,6520,4.287824965,95.71220387
677,635,8170,30,30,5.051939317,6520,4.294177299,95.70585158
678,640,8170,30,30,5.0594126,6520,4.300529632,95.69949929
679,635,8170,30,30,5.066885883,6520,4.306881965,95.693147
680,635,8170,30,30,5.074359166,6520,4.313234299,95.68679471
681,635,8170,30,30,5.081832449,6520,4.319586632,95.68044242
682,640,8170,30,30,5.089305732,6520,4.325938965,95.67409013
683,640,8170,30,30,5.096779015,6520,4.332291298,95.66773784
684,635,8170,30,30,5.104252298,6520,4.338643632,95.66138555
685,635,8170,30,30,5.111725581,6520,4.344995965,95.65503326
686,635,8170,30,30,5.119198864,6520,4.351348298,95.64868097
687,630,8160,30,30,5.126672147,6520,4.357700632,95.64232867
688,630,8170,30,30,5.13414543,6520,4.364052965,95.63597638
689,635,8170,30,30,5.141618713,6520,4.370405298,95.62962409
690,630,8160,30,30,5.149091996,6530,4.376757631,95.6232718
691,630,8170,30,30,5.156565279,6530,4.383109965,95.61691951
692,630,8170,30,30,5.164038562,6530,4.389462298,95.61056722
693,635,8160,30,30,5.171511845,6530,4.395814631,95.60421493
694,640,8160,30,30,5.178985128,6530,4.402166965,95.59786264
695,635,8160,30,30,5.186458411,6530,4.408519298,95.59151035
696,630,8160,30,30,5.193931694,6530,4.414871631,95.58515806
697,635,8160,30,30,5.201404977,6530,4.421223964,95.57880577
698,640,8160,30,30,5.20887826,6530,4.427576298,95.57245348
699,635,8170,30,30,5.216351543,6530,4.433928631,95.56610119
700,635,8160,30,30,5.223824826,6530,4.440280964,95.5597489
701,635,8160,30,30,5.231298109,6530,4.446633298,95.55339661
702,630,8160,30,30,5.238771392,6530,4.452985631,95.54704432
703,635,8160,30,30,5.246244675,6530,4.459337964,95.54069203
704,635,8160,30,30,5.253717958,6530,4.465690297,95.53433974
705,635,8160,30,30,5.261191241,6530,4.472042631,95.52798744
706,635,8160,30,30,5.268664524,6530,4.478394964,95.52163515
707,635,8160,30,30,5.276137807,6530,4.484747297,95.51528286
708,640,8160,30,30,5.28361109,6530,4.49109963,95.50893057
709,635,8160,30,30,5.291084373,6530,4.497451964,95.50257828
710,635,8160,30,30,5.298557656,6530,4.503804297,95.49622599
711,630,8160,30,30,5.306030939,6540,4.51015663,95.4898737
712,630,8160,30,30,5.313504222,6540,4.516508964,95.48352141
713,630,8160,30,30,5.320977505,6540,4.522861297,95.47716912
714,635,8160,30,30,5.328450788,6540,4.52921363,95.47081683
715,635,8160,30,30,5.335924071,6540,4.535565963,95.46446454
716,635,8160,30,30,5.343397354,6540,4.541918297,95.45811225
717,635,8160,30,30,5.350870637,6540,4.54827063,95.45175996
718,630,8160,30,30,5.35834392,6540,4.554622963,95.44540767
719,630,8160,30,30,5.365817203,6540,4.560975297,95.43905538
720,635,8160,30,30,5.373290487,6540,4.56732763,95.43270309
721,635,8160,30,30,5.38076377,6540,4.573679963,95.4263508
722,635,8160,30,30,5.388237053,6540,4.580032296,95.41999851
723,635,8160,30,30,5.395710336,6540,4.58638463,95.41364621
724,635,8160,30,30,5.403183619,6540,4.592736963,95.40729392
725,635,8160,30,30,5.410656902,6540,4.599089296,95.40094163
726,635,8160,30,30,5.418130185,6540,4.60544163,95.39458934
727,630,8160,30,30,5.425603468,6540,4.611793963,95.38823705
728,635,8160,30,30,5.433076751,6540,4.618146296,95.38188476
729,630,8160,30,30,5.440550034,6540,4.624498629,95.37553247
730,635,8160,30,30,5.448023317,6540,4.630850963,95.36918018
731,635,8160,30,30,5.4554966,6540,4.637203296,95.36282789
732,640,8160,30,30,5.462969883,6540,4.643555629,95.3564756
733,635,8160,30,30,5.470443166,6540,4.649907963,95.35012331
734,635,8160,30,30,5.477916449,6540,4.656260296,95.34377102
735,635,8160,30,30,5.485389732,6540,4.662612629,95.33741873
736,635,8160,30,30,5.492863015,6540,4.668964962,95.33106644
737,635,8160,30,30,5.500336298,6540,4.675317296,95.32471415
738,635,8160,30,30,5.507809581,6540,4.681669629,95.31836186
739,635,8160,30,30,5.515282864,6540,4.688021962,95.31200957
740,635,8160,30,30,5.522756147,6540,4.694374296,95.30565728
741,635,8160,30,30,5.53022943,6540,4.700726629,95.29930498
742,635,8160,30,30,5.537702713,6540,4.707078962,95.29295269
743,635,8160,30,30,5.545175996,6550,4.713431295,95.2866004
